Player,Rk,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Nation,Pos,Squad,Comp,Calculated_Age,Goals_per_minute,Goals_per_90,Assists_per_90
Tyrone Mings,1764,30.0,1993.0,1,1.0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,eng ENG,DF,Aston Villa,eng Premier League,32.0,0.0,0.0,0.0
Tyronne Ebuehi,793,27.0,1995.0,15,11.0,1099,12.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,34.0,37.0,35.0,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.1,0.02,0.1,ng NGA,DF,Empoli,it Serie A,30.0,0.0,0.0,0.08190008190008191
Téji Savanier,2367,31.0,1991.0,32,32.0,2765,30.7,5,5,10,2,0,0,8,0,5.3500000000000005,3.6,4.35,9.55,39.0,178.5,108.0,0.29,0.2,0.49,0.07,0.26,0.29,0.22,0.52,0.12,0.34,fr FRA,MF,Montpellier,fr Ligue 1,34.0,0.0018076644974692696,0.16281341582546402,0.16281341582546402
Ulisses Garcia,951,27.0,1996.0,13,10.0,906,10.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,21.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14,ch SUI,DF,Marseille,fr Ligue 1,29.0,0.0,0.0,0.0
Umar Sadiq,2308,26.0,1997.0,26,12.0,1077,12.0,3,1,4,3,0,0,4,0,3.6,3.6,1.1,4.7,18.0,13.0,74.0,0.25,0.08,0.33,0.25,0.33,0.3,0.09,0.39,0.3,0.39,ng NGA,FW,Real Sociedad,es La Liga,28.0,0.0027829313543599257,0.2497918401332223,0.08326394671107411
Umut Tohumcu,2600,18.0,2004.0,20,12.0,1011,11.2,0,2,2,0,0,0,5,0,0.5,0.5,1.1,1.6,18.0,46.0,27.0,0.0,0.18,0.18,0.0,0.18,0.04,0.1,0.14,0.04,0.14,de GER,MF,Hoffenheim,de Bundesliga,21.0,0.0,0.0,0.17841213202497772
Unai García,952,31.0,1992.0,9,6.0,560,6.2,1,0,1,1,0,0,6,0,0.1,0.1,0.0,0.1,2.0,12.0,1.0,0.16,0.0,0.16,0.16,0.16,0.02,0.0,0.02,0.02,0.02,es ESP,DF,Osasuna,es La Liga,33.0,0.0017825311942959,0.1610305958132045,0.0
Unai Gómez,1001,20.0,2003.0,25,9.0,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20.0,28.0,48.0,0.21,0.0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22,es ESP,MF,Athletic Club,es La Liga,22.0,0.00228310502283105,0.2059732234809475,0.0
Unai López,1514,27.0,1995.0,35,28.0,2108,23.4,1,2,3,1,0,0,8,0,1.1,1.1,2.5,3.7,32.0,116.0,59.0,0.04,0.09,0.13,0.04,0.13,0.05,0.11,0.16,0.05,0.16,es ESP,MF,Rayo Vallecano,es La Liga,30.0,0.000474158368895211,0.042716787697565144,0.08543357539513029
Unai Marrero,1628,21.0,2001.0,2,1.0,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Real Sociedad,es La Liga,24.0,0.0,0.0,0.0
Unai Núñez,1927,26.0,1997.0,34,31.0,2801,31.1,1,0,1,1,0,0,4,0,1.4,1.4,0.8,2.2,10.0,106.0,2.0,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,es ESP,DF,Celta Vigo,es La Liga,28.0,0.00035688793718772306,0.03214400514304082,0.0
Unai Ropero,2278,21.0,2001.0,1,0.0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Alavés,es La Liga,24.0,0.0,0.0,0.0
Unai Simón,2440,26.0,1997.0,36,36.0,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Athletic Club,es La Liga,28.0,0.0,0.0,0.0
Urko González,1012,22.0,2001.0,5,2.0,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,es ESP,MF,Real Sociedad,es La Liga,24.0,0.0,0.0,0.0
Uroš Račić,2168,25.0,1998.0,22,8.0,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5.0,37.0,11.0,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.13,0.09,0.13,rs SRB,MF,Sassuolo,it Serie A,27.0,0.001218026796589525,0.10976948408342481,0.10976948408342481
Valentin Atangana Edoa,154,17.0,2005.0,15,7.0,555,6.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,10.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,fr FRA,MF,Reims,fr Ligue 1,20.0,0.0,0.0,0.0
Valentin Carboni,457,18.0,2005.0,31,10.0,1169,13.0,2,3,5,2,0,0,2,0,2.3,2.3,1.7,4.0,52.0,57.0,75.0,0.15,0.23,0.38,0.15,0.38,0.18,0.13,0.31,0.18,0.31,ar ARG,"MF,FW",Monza,it Serie A,20.0,0.0017094017094017094,0.15372790161414296,0.23059185242121447
Valentin Gendrey,967,23.0,2000.0,37,35.0,3044,33.8,2,3,5,2,0,0,5,0,1.6,1.6,1.6,3.2,76.0,116.0,86.0,0.06,0.09,0.15,0.06,0.15,0.05,0.05,0.1,0.05,0.1,fr FRA,DF,Lecce,it Serie A,25.0,0.0006568144499178982,0.05915409642117717,0.08873114463176576
Valentin Rongier,2275,28.0,1994.0,10,10.0,851,9.5,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,19.0,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,fr FRA,MF,Marseille,fr Ligue 1,31.0,0.0,0.0,0.0
Valentin Rosier,2281,26.0,1996.0,3,0.0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.31,0.07,0.31,fr FRA,"DF,MF",Nice,fr Ligue 1,29.0,0.0,0.0,0.0
Valentino Lazaro,1440,27.0,1996.0,35,21.0,1994,22.2,0,4,4,0,0,0,3,0,1.7,1.7,2.9,4.7,53.0,94.0,106.0,0.0,0.18,0.18,0.0,0.18,0.08,0.13,0.21,0.08,0.21,at AUT,"DF,MF",Torino,it Serie A,29.0,0.0,0.0,0.18009905447996397
Valentino Livramento,1487,20.0,2002.0,26,12.0,1314,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.2,44.0,61.0,76.0,0.07,0.0,0.07,0.07,0.07,0.03,0.05,0.08,0.03,0.08,eng ENG,DF,Newcastle Utd,eng Premier League,23.0,0.0007604562737642585,0.06844626967830253,0.0
Valentín Barco,214,19.0,2004.0,6,3.0,307,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13,ar ARG,"DF,FW",Brighton,eng Premier League,21.0,0.0,0.0,0.0
Valentín Castellanos,486,24.0,1998.0,35,16.0,1682,18.7,4,3,7,4,0,0,2,0,5.3500000000000005,4.85,1.7,8.9,15.0,47.0,132.0,0.21,0.16,0.37,0.21,0.37,0.39,0.09,0.48,0.39,0.48,ar ARG,FW,Lazio,it Serie A,27.0,0.0023767082590612004,0.2137894174238375,0.16034206306787813
Valery Fernández,869,23.0,1999.0,27,2.0,506,5.6,2,0,2,2,0,0,1,0,0.7,0.7,0.8,1.5,20.0,12.0,54.0,0.36,0.0,0.36,0.36,0.36,0.12,0.14,0.26,0.12,0.26,es ESP,"MF,FW",Girona,es La Liga,26.0,0.0039447731755424065,0.3565062388591801,0.0
Vanderson,2673,22.0,2001.0,20,20.0,1641,18.2,3,1,4,3,0,0,6,0,2.1,2.1,1.4,3.5,26.0,71.0,129.0,0.16,0.05,0.22,0.16,0.22,0.12,0.08,0.19,0.12,0.19,br BRA,DF,Monaco,fr Ligue 1,24.0,0.0018270401948842874,0.16474464579901152,0.05491488193300384
Vanja Milinković-Savić,1752,26.0,1997.0,36,36.0,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rs SRB,GK,Torino,it Serie A,28.0,0.0,0.0,0.0
Vedat Muriqi,1844,29.0,1994.0,29,25.0,2327,25.9,5,2,9,5,0,0,5,0,5.3500000000000005,4.85,2.6,9.55,20.0,40.0,134.0,0.27,0.08,0.35,0.23,0.31,0.4,0.1,0.5,0.31,0.41,xk KVX,FW,Mallorca,es La Liga,31.0,0.002147766323024055,0.19297568506368198,0.0771902740254728
Vicente Guaita,1044,36.0,1987.0,27,26.0,2403,26.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Celta Vigo,es La Liga,38.0,0.0,0.0,0.0
Victor Bernth Kristiansen,295,20.0,2002.0,32,26.0,2307,25.6,0,3,3,0,0,0,4,0,0.3,0.3,2.4,2.6,23.0,123.0,74.0,0.0,0.12,0.12,0.0,0.12,0.01,0.09,0.1,0.01,0.1,dk DEN,DF,Bologna,it Serie A,23.0,0.0,0.0,0.11714174150722373
Victor Boniface,339,22.0,2000.0,23,18.0,1546,17.2,5,5,10,5,0,0,2,0,5.3500000000000005,4.85,3.7,9.55,50.0,34.0,158.0,0.4,0.3,0.75,0.375,0.7249999999999999,0.445,0.22,0.7750000000000001,0.395,0.7250000000000001,ng NGA,FW,Leverkusen,de Bundesliga,25.0,0.003232062055591467,0.2905287623474724,0.2905287623474724
Victor Lindelöf,1479,29.0,1994.0,19,14.0,1328,14.8,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.1,17.0,40.0,17.0,0.07,0.07,0.14,0.07,0.14,0.05,0.02,0.07,0.05,0.07,se SWE,DF,Manchester Utd,eng Premier League,31.0,0.0007524454477050414,0.06752194463200539,0.06752194463200539
Victor Osimhen,1999,24.0,1998.0,25,22.0,1982,22.0,5,3,10,5,0,0,6,0,5.3500000000000005,4.85,3.1,9.55,34.0,23.0,142.0,0.4,0.14,0.75,0.375,0.68,0.445,0.14,0.7750000000000001,0.395,0.66,ng NGA,FW,Napoli,it Serie A,27.0,0.0025214321734745334,0.22716946842344388,0.13630168105406631
Victor Parada,2038,21.0,2002.0,2,0.0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Alavés,es La Liga,23.0,0.0,0.0,0.0
Viktor Kovalenko,1380,27.0,1996.0,17,4.0,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4.0,20.0,24.0,0.15,0.15,0.29,0.15,0.29,0.14,0.12,0.25,0.14,0.25,ua UKR,MF,Empoli,it Serie A,29.0,0.0016286644951140066,0.14684287812041116,0.14684287812041116
Viktor Tsyhankov,2644,25.0,1997.0,30,26.0,2052,22.8,5,5,10,5,0,0,0,0,5.3500000000000005,4.85,4.35,9.55,65.0,89.0,183.0,0.35,0.3,0.66,0.35,0.66,0.27,0.26,0.53,0.27,0.53,ua UKR,"MF,FW",Girona,es La Liga,28.0,0.0024354603019970775,0.21920210434020165,0.21920210434020165
Vincent Le Goff,1448,33.0,1989.0,9,8.0,541,6.0,1,1,2,1,0,0,1,0,0.1,0.1,0.9,1.0,9.0,22.0,51.0,0.17,0.17,0.33,0.17,0.33,0.02,0.15,0.17,0.02,0.17,fr FRA,"DF,MF",Lorient,fr Ligue 1,36.0,0.0018450184501845018,0.1663893510815308,0.1663893510815308
Vincent Sierro,2425,27.0,1995.0,30,25.0,2261,25.1,5,2,8,2,0,0,8,0,5.3500000000000005,1.9,2.3,4.2,17.0,135.0,73.0,0.24,0.08,0.32,0.08,0.16,0.23,0.09,0.33,0.08,0.17,ch SUI,MF,Toulouse,fr Ligue 1,30.0,0.0022104332449160036,0.1991238550378335,0.0796495420151334
Vincenzo Fiorillo,881,33.0,1990.0,4,4.0,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,GK,Salernitana,it Serie A,35.0,0.0,0.0,0.0
Vincenzo Grifo,1037,30.0,1993.0,32,29.0,2325,25.8,5,5,10,2,0,0,3,0,5.3500000000000005,3.0,4.35,9.55,54.0,115.0,148.0,0.31,0.3,0.62,0.08,0.39,0.3,0.32,0.62,0.12,0.43,it ITA,"MF,FW",Freiburg,de Bundesliga,32.0,0.0021496130696474634,0.1937233630375823,0.1937233630375823
Vinicius Júnior,1265,23.0,2000.0,26,22.0,1864,20.7,5,5,10,5,0,0,7,0,5.3500000000000005,4.85,4.2,9.55,77.0,57.0,183.0,0.4,0.24,0.75,0.375,0.7249999999999999,0.445,0.21,0.7750000000000001,0.395,0.7250000000000001,br BRA,FW,Real Madrid,es La Liga,25.0,0.002680965147453083,0.24142926122646063,0.24142926122646063
Vinicius Souza,2489,24.0,1999.0,36,29.0,2668,29.6,1,0,1,1,0,0,3,0,0.6,0.6,0.2,0.8,7.0,66.0,21.0,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03,br BRA,MF,Sheffield Utd,eng Premier League,26.0,0.0003746721618583739,0.03377237419790611,0.0
Virgil van Dijk,2672,32.0,1991.0,36,36.0,3177,35.3,2,2,4,2,0,0,3,0,2.8,2.8,1.6,4.4,32.0,178.5,7.0,0.06,0.06,0.11,0.06,0.11,0.08,0.04,0.12,0.08,0.12,nl NED,DF,Liverpool,eng Premier League,34.0,0.0006293266205160479,0.056641178136505245,0.056641178136505245
Vitaliy Mykolenko,1856,24.0,1999.0,28,28.0,2469,27.4,2,0,2,2,0,0,1,0,1.5,1.5,0.9,2.4,14.0,55.0,68.0,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09,ua UKR,DF,Everton,eng Premier League,26.0,0.0008097165991902834,0.07296607077708865,0.0
Vitaly Janelt,1218,25.0,1998.0,38,37.0,3054,33.9,1,3,4,1,0,0,8,0,1.8,1.8,4.35,6.5,25.0,123.0,81.0,0.03,0.09,0.12,0.03,0.12,0.05,0.14,0.19,0.05,0.19,de GER,"MF,DF",Brentford,eng Premier League,27.0,0.0003273322422258593,0.029489826010026542,0.08846947803007964
Vitinha,2719,23.0,2000.0,55,35.0,3334,37.1,5,5,10,5,0,0,3,0,5.3500000000000005,4.85,4.35,9.55,66.0,178.5,183.0,0.4,0.3,0.75,0.375,0.7249999999999999,0.445,0.3225,0.7750000000000001,0.395,0.7250000000000001,pt POR,"FW,MF",Genoa,it Serie A,25.0,0.0014992503748125937,0.13473457289140395,0.13473457289140395
Vitinho,2722,24.0,1999.0,32,26.0,2314,25.7,0,2,2,0,0,0,1,0,1.6,1.6,1.3,2.9,59.0,66.0,110.0,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11,br BRA,"DF,MF",Burnley,eng Premier League,26.0,0.0,0.0,0.07779074290159471
Vito Mannone,1602,35.0,1988.0,2,1.0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,GK,Lille,fr Ligue 1,37.0,0.0,0.0,0.0
Vitor Roque,2279,18.0,2005.0,14,2.0,328,3.6,2,0,2,2,0,0,4,0,2.5,2.5,0.0,2.6,12.0,2.0,26.0,0.4,0.0,0.55,0.375,0.55,0.445,0.01,0.71,0.395,0.71,br BRA,FW,Barcelona,es La Liga,20.0,0.0060790273556231,0.554016620498615,0.0
Vivaldo Semedo,2409,18.0,2005.0,1,0.0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pt POR,FW,Udinese,it Serie A,20.0,0.0,0.0,0.0
Vladimír Coufal,592,30.0,1992.0,36,36.0,3132,34.8,0,5,7,0,0,0,7,0,0.3,0.3,4.0,4.3,68.0,119.0,126.0,0.0,0.2,0.2,0.0,0.2,0.01,0.11,0.12,0.01,0.12,cz CZE,DF,West Ham,eng Premier League,33.0,0.0,0.0,0.14363688595231258
Václav Černý,502,25.0,1997.0,22,12.0,921,10.2,4,1,5,4,0,0,2,0,2.3,2.3,0.9,3.2,26.0,37.0,83.0,0.39,0.1,0.49,0.375,0.49,0.22,0.09,0.31,0.22,0.31,cz CZE,"FW,MF",Wolfsburg,de Bundesliga,28.0,0.004338394793926247,0.3917727717923605,0.09794319294809012
Víctor Chust,538,23.0,2000.0,22,22.0,1864,20.7,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,10.0,80.0,2.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,es ESP,DF,Cádiz,es La Liga,25.0,0.0,0.0,0.048285852245292124
Víctor Díaz,708,35.0,1988.0,4,2.0,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",Granada,es La Liga,37.0,0.0,0.0,0.0
Wahbi Khazri,1333,32.0,1991.0,25,13.0,1131,12.6,1,0,1,1,0,0,6,0,3.3,3.3,1.2,4.5,27.0,33.0,76.0,0.08,0.0,0.08,0.08,0.08,0.26,0.1,0.36,0.26,0.36,tn TUN,FW,Montpellier,fr Ligue 1,34.0,0.0008833922261484099,0.07930214115781127,0.0
Walace,2737,28.0,1995.0,37,37.0,3238,36.0,2,0,2,2,0,0,7,0,0.8,0.8,1.1,1.9,37.0,127.0,22.0,0.06,0.0,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05,br BRA,MF,Udinese,it Serie A,30.0,0.0006174745291756715,0.05554012774229381,0.0
Waldemar Anton,116,27.0,1996.0,33,32.0,2886,32.1,0,3,3,0,0,0,7,0,1.7,1.7,1.0,2.7,38.0,172.0,15.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.09,0.05,0.09,de GER,DF,Stuttgart,de Bundesliga,29.0,0.0,0.0,0.09342883836810963
Walid Cheddira,519,25.0,1998.0,36,24.0,2120,23.6,5,1,8,5,0,0,0,0,5.3500000000000005,4.85,1.4,9.55,31.0,22.0,139.0,0.3,0.04,0.34,0.25,0.3,0.38,0.06,0.44,0.35,0.41,ma MAR,FW,Frosinone,it Serie A,27.0,0.0023573785950023575,0.21177467174925876,0.042354934349851756
Waren Kamanzi,1291,22.0,2000.0,24,12.0,1187,13.2,0,3,3,0,0,0,1,0,0.8,0.8,2.5,3.4,35.0,56.0,55.0,0.0,0.23,0.23,0.0,0.23,0.06,0.19,0.26,0.06,0.26,no NOR,"DF,FW",Toulouse,fr Ligue 1,25.0,0.0,0.0,0.22710068130204392
Warmed Omari,1969,23.0,2000.0,25,23.0,2071,23.0,1,0,1,1,0,0,5,0,0.7,0.7,0.3,0.9,22.0,123.0,1.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,fr FRA,DF,Rennes,fr Ligue 1,25.0,0.00048262548262548264,0.0434593654932638,0.0
Warren Bondo,337,19.0,2003.0,25,14.0,1475,16.4,1,1,2,1,0,0,9,0,0.9,0.9,0.3,1.2,31.0,43.0,13.0,0.06,0.06,0.12,0.06,0.12,0.06,0.02,0.08,0.06,0.08,fr FRA,MF,Monza,it Serie A,22.0,0.0006775067750677507,0.06093845216331505,0.06093845216331505
Warren Zaïre-Emery,2808,17.0,2006.0,26,21.0,1962,21.8,2,3,5,2,0,0,4,0,1.4,1.4,3.2,4.5,54.0,116.0,90.0,0.09,0.14,0.23,0.09,0.23,0.06,0.14,0.21,0.06,0.21,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,19.0,0.0010188487009679063,0.09170105456212746,0.1375515818431912
Wataru Endo,820,30.0,1993.0,29,20.0,1722,19.1,1,0,1,1,0,0,10,0,0.5,0.5,1.7,2.3,10.0,101.0,21.0,0.05,0.0,0.05,0.05,0.05,0.03,0.09,0.12,0.03,0.12,jp JPN,MF,Liverpool,eng Premier League,32.0,0.0005803830528148578,0.05232862375719518,0.0
Wes Foderingham,887,32.0,1991.0,30,29.0,2649,29.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,GK,Sheffield Utd,eng Premier League,34.0,0.0,0.0,0.0
Wesley Saïd,2312,28.0,1995.0,27,11.0,1020,11.3,5,1,8,5,0,0,1,0,5.3500000000000005,4.85,0.9,6.6,18.0,26.0,95.0,0.4,0.09,0.71,0.375,0.71,0.445,0.08,0.58,0.395,0.58,fr FRA,"FW,MF",Lens,fr Ligue 1,30.0,0.004897159647404506,0.4420866489832007,0.08841732979664013
Weston McKennie,1706,24.0,1998.0,34,29.0,2594,28.8,0,5,7,0,0,0,6,0,3.0,3.0,3.9,6.9,64.0,92.0,176.0,0.0,0.24,0.24,0.0,0.24,0.1,0.13,0.24,0.1,0.24,us USA,"MF,DF",Juventus,it Serie A,27.0,0.0,0.0,0.17355085039916696
Wilfried Singo,2442,22.0,2000.0,25,24.0,2187,24.3,1,1,2,1,0,0,8,0,0.8,0.8,1.0,1.9,38.0,145.0,31.0,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.08,0.03,0.08,ci CIV,DF,Monaco,fr Ligue 1,25.0,0.0004570383912248629,0.04113533525298231,0.04113533525298231
Will Hughes,1166,28.0,1995.0,30,23.0,1891,21.0,0,1,1,0,0,0,6,0,0.3,0.3,1.1,1.5,14.0,76.0,17.0,0.0,0.05,0.05,0.0,0.05,0.02,0.05,0.07,0.02,0.07,eng ENG,MF,Crystal Palace,eng Premier League,30.0,0.0,0.0,0.047596382674916705
Willi Orban,1988,30.0,1992.0,19,18.0,1582,17.6,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,7.0,97.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,hu HUN,DF,RB Leipzig,de Bundesliga,33.0,0.0,0.0,0.0
William Carvalho,474,31.0,1992.0,22,4.0,680,7.6,1,3,4,1,0,0,2,0,0.4,0.4,0.7,1.1,12.0,58.0,12.0,0.13,0.3,0.53,0.13,0.53,0.05,0.09,0.14,0.05,0.14,pt POR,MF,Betis,es La Liga,33.0,0.0014684287812041115,0.1314060446780552,0.3942181340341656
William Osula,2002,19.0,2003.0,21,9.0,786,8.7,0,0,0,0,0,0,4,0,1.6,1.6,0.1,1.7,7.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.2,0.19,0.2,dk DEN,FW,Sheffield Utd,eng Premier League,22.0,0.0,0.0,0.0
William Saliba,2320,22.0,2001.0,38,38.0,3420,38.0,2,1,3,2,0,0,4,0,1.6,1.6,0.2,1.8,16.0,157.0,6.0,0.05,0.03,0.08,0.05,0.08,0.04,0.01,0.05,0.04,0.05,fr FRA,DF,Arsenal,eng Premier League,24.0,0.0005846243788365975,0.052617732175743226,0.026308866087871613
Willian,2770,34.0,1988.0,31,24.0,2053,22.8,4,2,6,2,0,0,1,0,5.1,3.6,3.9,7.5,77.0,153.0,181.0,0.18,0.09,0.26,0.09,0.18,0.22,0.17,0.4,0.16,0.33,br BRA,FW,Fulham,eng Premier League,37.0,0.0019474196689386564,0.17536168347216133,0.08768084173608066
Willian José,1251,31.0,1991.0,33,25.0,1971,21.9,5,5,10,5,0,0,0,0,5.3500000000000005,4.85,2.5,8.2,8.0,32.0,90.0,0.4,0.23,0.68,0.375,0.68,0.26,0.12,0.37,0.26,0.37,br BRA,FW,Betis,es La Liga,34.0,0.002535496957403651,0.22820629849383842,0.22820629849383842
Willian Pacho,2018,21.0,2001.0,33,33.0,2970,33.0,0,3,3,0,0,0,7,0,1.2,1.2,1.1,2.3,22.0,148.0,4.0,0.0,0.09,0.09,0.0,0.09,0.04,0.03,0.07,0.04,0.07,ec ECU,DF,Eint Frankfurt,de Bundesliga,24.0,0.0,0.0,0.09088155104513784
Williot Swedberg,2532,19.0,2004.0,15,4.0,439,4.9,5,0,5,5,0,0,1,0,2.3,2.3,0.2,2.5,7.0,6.0,26.0,0.4,0.0,0.75,0.375,0.7249999999999999,0.445,0.04,0.51,0.395,0.51,se SWE,"FW,MF",Celta Vigo,es La Liga,21.0,0.011363636363636364,1.0183299389002036,0.0
Willy Boly,334,32.0,1991.0,20,18.0,1438,16.0,2,1,3,2,0,0,3,0,1.5,1.5,1.3,2.8,4.0,32.0,3.0,0.13,0.06,0.19,0.13,0.19,0.09,0.08,0.18,0.09,0.18,ci CIV,DF,Nott'ham Forest,eng Premier League,34.0,0.001389854065323141,0.12492192379762647,0.062460961898813235
Willy Kambwala,1294,18.0,2004.0,8,3.0,330,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Manchester Utd,eng Premier League,21.0,0.0,0.0,0.0
Wilson Manafá,1591,29.0,1994.0,4,3.0,240,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,pt POR,"DF,MF",Granada,es La Liga,31.0,0.0,0.0,0.0
Wilson Odobert,1947,18.0,2004.0,29,25.0,2098,23.3,3,2,5,3,0,0,3,0,2.8,2.8,3.3,6.1,77.0,58.0,123.0,0.13,0.09,0.21,0.13,0.21,0.12,0.14,0.26,0.12,0.26,fr FRA,"MF,FW",Burnley,eng Premier League,21.0,0.0014292520247737017,0.12870012870012867,0.08580008580008579
Wissam Ben Yedder,274,32.0,1990.0,32,26.0,2316,25.7,5,2,10,5,0,0,2,0,5.3500000000000005,4.85,4.3,9.55,52.0,96.0,183.0,0.4,0.08,0.7,0.375,0.66,0.445,0.17,0.65,0.395,0.62,fr FRA,FW,Monaco,fr Ligue 1,35.0,0.0021579628830384117,0.19447685725398678,0.07779074290159471
Wladimiro Falcone,844,28.0,1995.0,38,38.0,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,GK,Lecce,it Serie A,30.0,0.0,0.0,0.0
Wojciech Szczęsny,2540,33.0,1990.0,35,35.0,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pl POL,GK,Juventus,it Serie A,35.0,0.0,0.0,0.0
