Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,name_norm,match_type
2664,Óscar Valentín,es ESP,MDC,Rayo Vallecano,es La Liga,28,1994,29.9,1005,1237,81.2,16732,5680,486,556,87.4,424,502,84.5,76,127,59.8,0,0.6,0.7,-0.6,11,121,6,1,132,Matches,oscar valentin,exact
2665,Emanuele Valeri,it ITA,MG,Frosinone,it Serie A,24,1998,13.1,341,560,60.9,5852,2970,165,199,82.9,122,198,61.6,40,117,34.2,1,2.4,1.6,-1.4,23,32,13,9,41,Matches,emanuele valeri,exact
2666,Martin Valjent,sk SVK,DC,Mallorca,es La Liga,27,1995,26.1,847,1067,79.4,15592,6228,343,374,91.7,400,468,85.5,84,178,47.2,1,0.9,1.0,+0.1,7,60,5,3,61,Matches,martin valjent,exact
2667,Jesús Vallejo,es ESP,DC,Granada,es La Liga,26,1997,1.2,78,85,91.8,1539,593,30,31,96.8,36,37,97.3,10,15,66.7,0,0.0,0.0,0.0,0,4,0,0,2,Matches,jesus vallejo,exact
2668,Álvaro Vallés,es ESP,G,Las Palmas,es La Liga,26,1997,36.3,1546,1926,80.3,33677,24426,495,496,99.8,750,770,97.4,296,641,46.2,0,0.0,0.1,0.0,0,14,0,0,5,Matches,alvaro valles,exact
2669,Federico Valverde,uy URU,MD,Real Madrid,es La Liga,25,1998,32.3,1901,2117,89.8,29049,7780,1109,1169,94.9,612,675,90.7,126,185,68.1,7,5.8,3.4,+1.2,49,229,41,4,231,Matches,federico valverde,exact
2670,Kévin Van Den Kerkhof,dz ALG,MD,Metz,fr Ligue 1,27,1996,21.3,315,551,57.2,5347,1621,159,219,72.6,104,181,57.5,43,96,44.8,2,3.5,2.3,-1.5,21,11,20,15,28,Matches,kevin van den kerkhof,exact
2671,Siebe Van Der Heyden,be BEL,DC,Mallorca,es La Liga,25,1998,3.2,70,101,69.3,1241,438,34,35,97.1,28,36,77.8,8,26,30.8,0,0.0,0.1,0.0,0,1,0,0,1,Matches,siebe van der heyden,exact
2672,Virgil van Dijk,nl NED,DC,Liverpool,eng Premier League,32,1991,35.3,2640,2887,91.4,49290,18943,1029,1092,94.2,1343,1412,95.1,239,325,73.5,2,1.6,1.0,+0.4,11,213,10,0,200,Matches,virgil van dijk,exact
2673,Vanderson,br BRA,MD,Monaco,fr Ligue 1,22,2001,18.2,734,992,74.0,12230,4003,367,443,82.8,274,371,73.9,65,122,53.3,1,1.4,2.0,-0.4,19,47,24,3,71,Matches,vanderson,exact
2674,Raphaël Varane,fr FRA,DC,Manchester Utd,eng Premier League,30,1993,15.3,694,781,88.9,11976,3767,282,301,93.7,350,381,91.9,45,68,66.2,0,0.1,0.6,-0.1,1,59,4,0,59,Matches,raphael varane,exact
2675,Ruben Vargas,ch SUI,MOC,Augsburg,de Bundesliga,24,1998,21.8,474,684,69.3,7631,2104,232,288,80.6,189,260,72.7,32,70,45.7,5,2.4,3.2,+2.6,26,30,30,5,77,Matches,ruben vargas,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
2676,Johan Vásquez,mx MEX,DC,Genoa,it Serie A,24,1998,31.7,1069,1394,76.7,19696,6461,415,465,89.2,532,640,83.1,108,223,48.4,1,0.8,1.1,+0.2,11,61,8,4,81,Matches,johan vasquez,exact
2677,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,24,1998,36.7,1671,2132,78.4,30479,10706,716,835,85.7,689,815,84.5,213,375,56.8,1,3.2,4.5,-2.2,55,216,38,14,251,Matches,jose luis garcia vaya,original
2678,Borja Vázquez,es ESP,FW,Cádiz,es La Liga,18,2005,0.0,1,2,50.0,19,15,0,0,,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,1,Matches,borja vazquez,original
2679,Jesus Vazquez,es ESP,DG,Valencia,es La Liga,20,2003,8.0,173,262,66.0,2505,917,103,121,85.1,51,77,66.2,10,27,37.0,0,0.1,0.2,-0.1,3,9,7,4,15,Matches,jesus vazquez,exact
2680,Kevin Vázquez,es ESP,DD,Celta Vigo,es La Liga,30,1993,7.8,287,379,75.7,4674,1967,148,171,86.5,120,146,82.2,17,36,47.2,0,0.2,0.4,-0.2,3,23,7,3,28,Matches,kevin vazquez,exact
2681,Lucas Vázquez,es ESP,DD,Real Madrid,es La Liga,32,1991,15.8,930,1085,85.7,13262,3330,559,605,92.4,311,353,88.1,31,73,42.5,6,3.8,3.6,+2.2,30,27,30,8,58,Matches,lucas vazquez,exact
2682,Matías Vecino,uy URU,MC,Lazio,it Serie A,31,1991,12.8,621,750,82.8,9893,2963,322,366,88.0,252,287,87.8,36,61,59.0,1,0.4,1.2,+0.6,7,68,10,0,74,Matches,matias vecino,exact
2683,Gabriel Veiga,es ESP,MIL,Celta Vigo,es La Liga,21,2002,0.2,3,5,60.0,16,8,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,gabriel veiga,fuzzy:gabri veiga
2684,Alejo Véliz,ar ARG,ATT,Tottenham,eng Premier League,19,2003,0.6,5,10,50.0,91,5,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,alejo veliz,exact
2685,Alejo Véliz,ar ARG,ATT,Sevilla,es La Liga,19,2003,0.4,4,6,66.7,49,2,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,alejo veliz,exact
2686,Miloš Veljković,rs SRB,DC,Werder Bremen,de Bundesliga,27,1995,21.3,1066,1295,82.3,22332,7585,315,360,87.5,580,642,90.3,164,263,62.4,1,0.8,0.9,+0.2,6,65,14,6,89,Matches,milos veljkovic,exact
2687,Joël Veltman,nl NED,DD,Brighton,eng Premier League,31,1992,17.6,758,906,83.7,12317,3297,373,419,89.0,330,376,87.8,48,82,58.5,1,0.5,0.6,+0.5,4,51,8,0,85,Matches,joel veltman,exact
2688,Micky van de Ven,nl NED,DC,Tottenham,eng Premier League,22,2001,26.0,1698,1810,93.8,29840,10172,674,698,96.6,894,941,95.0,99,124,79.8,0,0.0,0.3,0.0,1,121,3,0,108,Matches,micky van de ven,exact
2689,Lorenzo Venuti,it ITA,DD,Lecce,it Serie A,28,1995,4.0,174,219,79.5,3279,1045,72,78,92.3,77,91,84.6,24,43,55.8,0,0.3,0.3,-0.3,4,17,2,2,16,Matches,lorenzo venuti,exact
2690,Bart Verbruggen,nl NED,G,Brighton,eng Premier League,20,2002,21.0,753,862,87.4,14982,10381,304,307,99.0,309,315,98.1,129,226,57.1,0,0.0,0.0,0.0,0,3,0,0,3,Matches,bart verbruggen,exact
2691,Simone Verdi,it ITA,ATT,Torino,it Serie A,31,1992,0.0,1,1,100.0,7,5,1,1,100.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches,simone verdi,exact
2692,Jordan Veretout,fr FRA,MC,Marseille,fr Ligue 1,30,1993,24.3,1049,1341,78.2,19875,6368,374,428,87.4,522,623,83.8,120,226,53.1,2,5.0,4.6,-3.0,48,144,34,9,194,Matches,jordan veretout,exact
2693,Arthur Vermeeren,be BEL,MC,Atlético Madrid,es La Liga,18,2005,1.8,75,91,82.4,1109,180,42,47,89.4,29,32,90.6,1,5,20.0,0,0.1,0.1,-0.1,2,3,2,0,7,Matches,arthur vermeeren,exact
2694,Yorbe Vertessen,be BEL,BU,Union Berlin,de Bundesliga,22,2001,6.6,98,138,71.0,1119,351,68,88,77.3,19,26,73.1,1,2,50.0,2,1.3,0.7,+0.7,7,9,5,0,13,Matches,yorbe vertessen,exact
2695,Mikel Vesga,es ESP,MDC,Athletic Club,es La Liga,30,1993,17.0,639,829,77.1,10890,3554,321,377,85.1,245,302,81.1,64,108,59.3,1,1.2,1.2,-0.2,7,68,13,2,88,Matches,mikel vesga,exact
2696,Guglielmo Vicario,it ITA,G,Tottenham,eng Premier League,26,1996,38.0,1335,1569,85.1,25924,15175,445,448,99.3,748,766,97.7,133,340,39.1,0,0.0,0.0,0.0,0,5,0,0,3,Matches,guglielmo vicario,exact
2697,Carlos Vicente,es ESP,AD,Alavés,es La Liga,24,1999,12.4,201,357,56.3,3443,1278,97,140,69.3,67,108,62.0,27,66,40.9,4,3.7,2.9,+0.3,33,11,18,14,23,Matches,carlos vicente,exact
2698,Nacho Vidal,es ESP,DLD,Osasuna,es La Liga,28,1995,1.1,27,40,67.5,529,191,8,13,61.5,14,15,93.3,4,8,50.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches,nacho vidal,exact
2699,Nacho Vidal,es ESP,DLD,Mallorca,es La Liga,28,1995,4.6,151,202,74.8,2088,850,97,105,92.4,43,60,71.7,5,19,26.3,0,0.2,0.3,-0.2,3,5,4,2,15,Matches,nacho vidal,exact
2700,Fabio Vieira,pt POR,MC,Arsenal,eng Premier League,23,2000,3.3,122,150,81.3,1969,421,67,75,89.3,44,53,83.0,9,17,52.9,2,1.6,0.8,+0.4,5,12,6,1,15,Matches,fabio vieira,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
2701,Fran Vieites,es ESP,G,Betis,es La Liga,24,1999,3.5,76,119,63.9,2172,1363,9,9,100.0,39,42,92.9,27,65,41.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches,fran vieites,exact
2702,Jonathan Viera,es ESP,MOC,Las Palmas,es La Liga,33,1989,6.9,456,513,88.9,5988,1489,278,296,93.9,141,158,89.2,9,18,50.0,1,1.0,1.2,0.0,17,35,16,1,65,Matches,jonathan viera,exact
2703,Jonathan Viera,es ESP,MOC,Almería,es La Liga,33,1989,10.1,468,545,85.9,6398,1491,289,315,91.7,137,158,86.7,19,35,54.3,3,2.7,1.3,+0.3,27,37,14,1,68,Matches,jonathan viera,exact
2704,Emanuel Vignato,it ITA,MOC,Salernitana,it Serie A,22,2000,3.5,90,120,75.0,1419,407,48,57,84.2,29,39,74.4,7,10,70.0,1,0.3,0.1,+0.7,5,11,0,0,11,Matches,emanuel vignato,exact
2705,Samuele Vignato,it ITA,MOC,Monza,it Serie A,19,2004,3.8,107,128,83.6,1743,428,61,68,89.7,34,40,85.0,11,15,73.3,0,0.2,0.2,-0.2,4,9,2,0,13,Matches,samuele vignato,exact
2706,Oscar Vilhelmsson,se SWE,BU,Darmstadt 98,de Bundesliga,19,2003,15.3,123,212,58.0,1513,234,78,115,67.8,32,54,59.3,3,11,27.3,1,0.7,0.6,+0.3,11,5,2,0,7,Matches,oscar vilhelmsson,exact
2707,Toni Villa,es ESP,MIL,Girona,es La Liga,28,1995,0.1,7,9,77.8,119,18,2,2,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,toni villa,exact
2708,Asier Villalibre,es ESP,BU,Athletic Club,es La Liga,25,1997,5.7,88,124,71.0,1078,184,61,79,77.2,17,25,68.0,3,4,75.0,1,1.0,0.7,0.0,9,7,5,0,10,Matches,asier villalibre,exact
2709,Gonzalo Villar,es ESP,MIL,Granada,es La Liga,25,1998,20.0,775,937,82.7,12511,3285,415,457,90.8,269,319,84.3,66,103,64.1,3,2.2,2.2,+0.8,14,71,15,3,74,Matches,gonzalo villar,exact
2710,Iván Villar,es ESP,G,Celta Vigo,es La Liga,26,1997,11.3,213,324,65.7,5988,4510,44,44,100.0,100,100,100.0,69,176,39.2,0,0.1,0.0,-0.1,1,4,0,0,0,Matches,ivan villar,exact
2711,Matías Viña,uy URU,DG,Sassuolo,it Serie A,25,1997,11.3,390,528,73.9,6507,2891,196,223,87.9,156,204,76.5,30,75,40.0,3,1.4,0.7,+1.6,16,45,10,4,46,Matches,matias vina,exact
2712,Rúben Vinagre,pt POR,DG,Hellas Verona,it Serie A,24,1999,3.1,86,127,67.7,1507,418,41,52,78.8,33,39,84.6,10,29,34.5,0,0.3,0.3,-0.3,5,5,6,5,8,Matches,ruben vinagre,exact
2713,Carlos Vinícius,br BRA,BU,Fulham,eng Premier League,28,1995,3.5,46,62,74.2,587,115,28,34,82.4,14,21,66.7,1,1,100.0,0,0.8,0.1,-0.8,5,1,0,0,3,Matches,carlos vinicius,exact
2714,Nicolas Viola,it ITA,MOC,Cagliari,it Serie A,33,1989,13.4,358,565,63.4,6767,2560,169,217,77.9,102,150,68.0,68,151,45.0,2,3.9,3.2,-1.9,33,34,15,6,57,Matches,nicolas viola,exact
2715,Alan Virginius,fr FRA,BU,Lille,fr Ligue 1,20,2003,0.8,14,17,82.4,183,45,7,8,87.5,5,7,71.4,0,0,,0,0.0,0.0,0.0,1,2,0,0,2,Matches,alan virginius,exact
2716,Alan Virginius,fr FRA,BU,Clermont Foot,fr Ligue 1,20,2003,10.4,136,209,65.1,1961,554,71,92,77.2,46,74,62.2,6,14,42.9,2,1.5,2.7,+0.5,11,9,5,2,21,Matches,alan virginius,exact
2717,Ricardo Visus,es ESP,DC,Betis,es La Liga,22,2001,1.8,50,61,82.0,1066,343,15,17,88.2,27,29,93.1,8,15,53.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches,ricardo visus,exact
2718,Mattia Viti,it ITA,DG,Sassuolo,it Serie A,21,2002,10.9,406,486,83.5,7156,2346,158,181,87.3,208,232,89.7,30,57,52.6,0,0.0,0.1,0.0,1,27,0,0,36,Matches,mattia viti,exact
2719,Vitinha,pt POR,BU,Genoa,it Serie A,23,2000,3.2,34,60,56.7,531,119,17,24,70.8,13,22,59.1,2,6,33.3,0,0.1,0.2,-0.1,2,2,1,1,4,Matches,vitinha,exact
2720,Vitinha,pt POR,BU,Marseille,fr Ligue 1,23,2000,10.3,159,217,73.3,2217,594,87,103,84.5,51,66,77.3,8,14,57.1,2,2.9,2.4,-0.9,18,13,10,3,23,Matches,vitinha,exact
2721,Vitinha,pt POR,BU,Paris S-G,fr Ligue 1,23,2000,23.6,1659,1850,89.7,27065,6716,833,895,93.1,640,691,92.6,124,158,78.5,4,3.1,4.0,+0.9,37,155,32,2,182,Matches,vitinha,exact
2722,Vitinho,br BRA,BU,Burnley,eng Premier League,24,1999,25.7,715,994,71.9,11588,3536,373,445,83.8,282,398,70.9,45,84,53.6,2,1.3,1.2,+0.7,11,56,19,4,66,Matches,vitinho,fuzzy:vitinha
2723,Daniel Vivian,es ESP,DC,Athletic Club,es La Liga,24,1999,32.0,1442,1719,83.9,28805,10952,459,510,90.0,808,895,90.3,167,276,60.5,0,0.7,0.6,-0.7,6,105,5,1,123,Matches,daniel vivian,exact
2724,Odysseas Vlachodimos,gr GRE,G,Nott'ham Forest,eng Premier League,29,1994,5.0,141,176,80.1,3965,2847,21,21,100.0,73,73,100.0,47,80,58.8,0,0.0,0.0,0.0,1,0,0,0,1,Matches,odysseas vlachodimos,exact
2725,Dušan Vlahović,rs SRB,BU,Juventus,it Serie A,23,2000,25.6,380,542,70.1,5845,888,192,253,75.9,150,188,79.8,18,34,52.9,4,2.3,1.6,+1.7,29,21,14,1,46,Matches,dusan vlahovic,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
2726,Nikola Vlašić,hr CRO,MIL,Torino,it Serie A,25,1997,29.0,806,998,80.8,11878,3431,442,509,86.8,291,348,83.6,37,61,60.7,2,2.9,3.6,-0.9,35,96,31,9,150,Matches,nikola vlasic,exact
2727,Alessandro Vogliacco,it ITA,DC,Genoa,it Serie A,24,1998,13.0,494,626,78.9,9349,3512,186,204,91.2,235,272,86.4,59,120,49.2,1,0.5,0.5,+0.5,13,41,12,7,49,Matches,alessandro vogliacco,exact
2728,Kevin Vogt,de GER,DC,Hoffenheim,de Bundesliga,31,1991,14.7,813,939,86.6,17137,7528,237,252,94.0,413,460,89.8,146,201,72.6,0,0.1,0.4,-0.1,2,79,11,0,84,Matches,kevin vogt,exact
2729,Kevin Vogt,de GER,DC,Union Berlin,de Bundesliga,31,1991,14.7,652,735,88.7,15023,5955,123,129,95.3,392,415,94.5,131,180,72.8,0,0.0,0.2,0.0,1,31,2,0,41,Matches,kevin vogt,exact
2730,Mërgim Vojvoda,xk KVX,MG,Torino,it Serie A,28,1995,15.3,762,964,79.0,13248,4831,328,370,88.6,342,416,82.2,67,130,51.5,3,1.4,1.5,+1.6,18,54,30,5,91,Matches,mergim vojvoda,exact
2731,Kevin Volland,de GER,BU,Union Berlin,de Bundesliga,31,1992,14.9,258,420,61.4,4382,1570,135,184,73.4,80,124,64.5,31,67,46.3,4,2.6,2.3,+1.4,20,30,18,5,48,Matches,kevin volland,exact
2732,Cristian Volpato,it ITA,AD,Sassuolo,it Serie A,19,2003,7.2,195,301,64.8,3460,1260,86,110,78.2,78,114,68.4,21,51,41.2,0,1.4,1.4,-1.4,16,16,16,4,53,Matches,cristian volpato,exact
2733,Aster Vranckx,be BEL,MC,Wolfsburg,de Bundesliga,20,2002,12.8,499,585,85.3,8276,1835,244,269,90.7,190,212,89.6,47,74,63.5,0,0.3,0.3,-0.3,5,37,4,2,48,Matches,aster vranckx,exact
2734,Stefan de Vrij,nl NED,DC,Inter,it Serie A,31,1992,17.6,932,1010,92.3,16414,5395,350,370,94.6,524,554,94.6,46,64,71.9,0,0.3,0.4,-0.3,2,34,4,0,43,Matches,stefan de vrij,exact
2735,Elye Wahi,fr FRA,BU,Montpellier,fr Ligue 1,20,2003,0.2,6,6,100.0,99,22,3,3,100.0,3,3,100.0,0,0,,0,0.6,0.1,-0.6,1,0,0,0,1,Matches,elye wahi,exact
2736,Elye Wahi,fr FRA,BU,Lens,fr Ligue 1,20,2003,18.8,214,295,72.5,2542,322,125,160,78.1,55,79,69.6,7,11,63.6,3,2.6,1.0,+0.4,16,8,4,0,15,Matches,elye wahi,exact
2737,Walace,br BRA,MC,Udinese,it Serie A,28,1995,36.0,1146,1437,79.7,21020,7147,480,555,86.5,523,604,86.6,125,226,55.3,0,1.1,0.8,-1.1,21,143,7,1,127,Matches,walace,exact
2738,Luca Waldschmidt,de GER,MOC,Köln,de Bundesliga,27,1996,12.7,320,448,71.4,5187,1308,150,180,83.3,125,163,76.7,31,60,51.7,0,1.2,1.8,-1.2,16,23,10,4,46,Matches,luca waldschmidt,fuzzy:gian-luca waldschmidt
2739,Kyle Walker,eng ENG,DD,Manchester City,eng Premier League,33,1990,30.7,2128,2404,88.5,36091,8306,992,1057,93.9,932,1020,91.4,166,246,67.5,4,2.6,3.2,+1.4,25,199,32,13,157,Matches,kyle walker,exact
2740,Sebastian Walukiewicz,pl POL,DC,Empoli,it Serie A,23,2000,22.8,842,1018,82.7,17714,6732,214,252,84.9,509,567,89.8,115,185,62.2,0,0.1,0.2,-0.1,3,50,2,0,45,Matches,sebastian walukiewicz,exact
2741,Aaron Wan-Bissaka,cd COD,DD,Manchester Utd,eng Premier League,25,1997,19.8,823,986,83.5,10824,3539,536,599,89.5,243,285,85.3,19,38,50.0,2,1.5,1.4,+0.5,12,51,16,3,77,Matches,aaron wan-bissaka,exact
2742,Joel Ward,eng ENG,DD,Crystal Palace,eng Premier League,33,1989,22.0,715,944,75.7,11829,5634,358,396,90.4,301,372,80.9,46,134,34.3,1,0.2,0.3,+0.8,3,68,7,3,66,Matches,joel ward,exact
2743,James Ward-Prowse,eng ENG,MOC,West Ham,eng Premier League,28,1994,33.3,1386,1672,82.9,23288,7105,702,762,92.1,520,570,91.2,134,270,49.6,7,7.8,6.3,-0.8,64,137,23,8,144,Matches,james ward-prowse,exact
2744,Lewis Warrington,eng ENG,MIL,Everton,eng Premier League,20,2002,0.0,2,2,100.0,53,0,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,lewis warrington,exact
2745,Deivid Washington,br BRA,ATT,Chelsea,eng Premier League,18,2005,0.1,1,1,100.0,25,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,deivid washington,exact
2746,Kjell-Arik Wätjen,de GER,MDC,Dortmund,de Bundesliga,17,2006,1.2,46,53,86.8,771,285,23,25,92.0,19,23,82.6,4,4,100.0,1,1.2,0.2,-0.2,3,3,1,0,8,Matches,kjell-arik watjen,lastname:kjell watjen
2747,Ollie Watkins,eng ENG,BU,Aston Villa,eng Premier League,27,1995,35.7,459,609,75.4,5830,932,293,363,80.7,124,164,75.6,9,19,47.4,13,7.3,4.2,+5.7,45,23,22,0,55,Matches,ollie watkins,exact
2748,Timothy Weah,us USA,MD,Juventus,it Serie A,23,2000,14.0,476,597,79.7,7512,1758,251,282,89.0,194,225,86.2,27,49,55.1,1,1.1,1.1,-0.1,13,36,13,4,48,Matches,timothy weah,exact
2749,Adam Webster,eng ENG,DC,Brighton,eng Premier League,28,1995,12.7,997,1096,91.0,16938,5838,428,462,92.6,495,529,93.6,56,79,70.9,0,0.1,0.3,-0.1,5,92,4,0,80,Matches,adam webster,exact
2750,Wout Weghorst,nl NED,ATT,Hoffenheim,de Bundesliga,30,1992,22.0,414,571,72.5,5269,1114,262,339,77.3,102,138,73.9,17,23,73.9,3,3.5,2.8,-0.5,34,27,20,0,57,Matches,wout weghorst,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
2751,Julian Weigl,de GER,MC,Gladbach,de Bundesliga,27,1995,30.7,1311,1473,89.0,23744,6245,522,568,91.9,629,673,93.5,130,169,76.9,3,2.1,1.4,+0.9,24,105,10,1,105,Matches,julian weigl,exact
2752,Nelson Weiper,de GER,BU,Mainz 05,de Bundesliga,18,2005,1.4,24,40,60.0,301,40,13,17,76.5,7,12,58.3,0,0,,0,0.2,0.1,-0.2,2,2,1,0,2,Matches,nelson weiper,exact
2753,Mitchell Weiser,de GER,MD,Werder Bremen,de Bundesliga,29,1994,29.3,1074,1443,74.4,17176,7158,585,682,85.8,398,506,78.7,71,149,47.7,7,4.2,5.8,+2.8,37,78,42,23,111,Matches,mitchell weiser,exact
2754,Noah Weißhaupt,de GER,MG,Freiburg,de Bundesliga,21,2001,8.4,284,392,72.4,4698,1210,141,157,89.8,109,149,73.2,26,58,44.8,2,1.3,1.8,+0.7,16,16,16,11,26,Matches,noah weisshaupt,exact
2755,Shon Weissman,il ISR,BU,Salernitana,it Serie A,27,1996,5.5,49,67,73.1,650,61,31,40,77.5,9,13,69.2,4,5,80.0,0,0.1,0.1,-0.1,2,2,0,0,4,Matches,shon weissman,exact
2756,Shon Weissman,il ISR,BU,Granada,es La Liga,27,1996,0.9,10,13,76.9,161,38,3,4,75.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1,1,Matches,shon weissman,exact
2757,Danny Welbeck,eng ENG,BU,Brighton,eng Premier League,32,1990,18.8,423,515,82.1,4847,730,304,349,87.1,91,106,85.8,1,2,50.0,1,1.7,1.4,-0.7,22,23,13,0,44,Matches,danny welbeck,exact
2758,Timo Werner,de GER,AG,Tottenham,eng Premier League,27,1996,9.0,281,366,76.8,4049,863,163,189,86.2,108,138,78.3,6,12,50.0,3,2.7,2.9,+0.3,15,9,20,5,41,Matches,timo werner,exact
2759,Timo Werner,de GER,AG,RB Leipzig,de Bundesliga,27,1996,2.3,61,88,69.3,983,129,34,43,79.1,23,30,76.7,4,7,57.1,0,0.0,0.1,0.0,2,1,0,0,6,Matches,timo werner,exact
2760,Adam Wharton,eng ENG,MC,Crystal Palace,eng Premier League,19,2004,14.4,464,596,77.9,8091,2486,209,244,85.7,199,234,85.0,45,80,56.3,3,2.4,1.5,+0.6,21,51,16,3,79,Matches,adam wharton,exact
2761,Ethan Wheatley,eng ENG,ATT,Manchester Utd,eng Premier League,17,2006,0.2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ethan wheatley,exact
2762,Ben White,eng ENG,DD,Arsenal,eng Premier League,25,1997,33.2,1828,2177,84.0,28002,9801,999,1099,90.9,713,832,85.7,85,171,49.7,4,3.8,3.7,+0.2,38,172,45,10,192,Matches,ben white,exact
2763,Joe White,eng ENG,MIL,Newcastle Utd,eng Premier League,20,2002,0.1,11,12,91.7,172,48,7,8,87.5,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,joe white,exact
2764,Silvan Widmer,ch SUI,MD,Mainz 05,de Bundesliga,30,1993,13.8,490,677,72.4,8090,3637,249,296,84.1,185,261,70.9,44,82,53.7,3,3.5,2.5,-0.5,16,57,10,5,54,Matches,silvan widmer,exact
2765,Mateusz Wieteska,pl POL,DC,Cagliari,it Serie A,26,1997,10.7,374,462,81.0,7391,3331,121,134,90.3,214,241,88.8,38,78,48.7,1,0.6,0.3,+0.4,5,28,5,1,33,Matches,mateusz wieteska,exact
2766,Mateusz Wieteska,pl POL,DC,Clermont Foot,fr Ligue 1,26,1997,1.9,89,114,78.1,1763,785,23,30,76.7,56,60,93.3,8,21,38.1,0,0.0,0.0,0.0,0,11,0,0,6,Matches,mateusz wieteska,exact
2767,Iñaki Williams,gh GHA,AD,Athletic Club,es La Liga,29,1994,31.6,668,995,67.1,8942,2406,444,557,79.7,191,285,67.0,18,55,32.7,3,6.3,5.8,-3.3,44,29,53,17,78,Matches,inaki williams,exact
2768,Neco Williams,wls WAL,DD,Nott'ham Forest,eng Premier League,22,2001,18.2,519,785,66.1,8061,3375,287,331,86.7,185,288,64.2,32,99,32.3,1,1.6,1.7,-0.6,11,43,17,11,47,Matches,neco williams,exact
2769,Nico Williams,es ESP,AG,Athletic Club,es La Liga,21,2002,25.1,579,828,69.9,9035,2545,321,374,85.8,196,265,74.0,43,101,42.6,11,5.7,7.5,+5.3,47,26,48,22,66,Matches,nico williams,exact
2770,Willian,br BRA,AG,Fulham,eng Premier League,34,1988,22.8,932,1145,81.4,16128,3848,460,513,89.7,337,407,82.8,109,157,69.4,2,3.9,4.5,-1.9,44,59,69,9,153,Matches,willian,exact
2771,Joe Willock,eng ENG,MC,Newcastle Utd,eng Premier League,23,1999,4.7,136,164,82.9,2092,658,76,82,92.7,42,55,76.4,12,16,75.0,0,0.6,0.6,-0.6,7,16,3,1,17,Matches,joe willock,exact
2772,Callum Wilson,eng ENG,BU,Newcastle Utd,eng Premier League,31,1992,11.0,105,163,64.4,1266,184,65,83,78.3,25,41,61.0,3,7,42.9,1,0.6,0.6,+0.4,8,3,2,0,9,Matches,callum wilson,exact
2773,Harry Wilson,wls WAL,AD,Fulham,eng Premier League,26,1997,18.0,478,632,75.6,7538,1644,254,294,86.4,153,196,78.1,48,83,57.8,6,3.5,2.7,+2.5,22,34,26,7,60,Matches,harry wilson,exact
2774,Josh Wilson-Esbrand,eng ENG,DEF,Reims,fr Ligue 1,20,2002,5.1,186,252,73.8,3191,823,91,108,84.3,75,93,80.6,18,38,47.4,1,1.0,0.8,0.0,5,12,5,1,19,Matches,josh wilson-esbrand,exact
